name,description,category,address,city,availability,rating,image1,image2,image3
Shim Shal,"Shimshal, previously known as Shingshal, is a village located in the Gojal tehsil of the Hunza District in the Gilgit–Baltistan region of northern Pakistan. It lies at an altitude of 3,113 metres above sea level and is the highest settlement in the district. It is the largest valley in Gilgit-Baltistan.",Village,Hunza   ,Hunza,Not Available,4.469879518072289,https://encrypted-tbn3.gstatic.com/licensed-image?q=tbn:ANd9GcT0p9roMIWiQkLiZAEMzEmPqxPANsGZUIXly-IMl2e8cDuWYmysin0nJhPcvfY1DyMHTIkIOaPB59fF9R4Ju2g1LogWebc7GYsboyIyXQ,https://encrypted-tbn3.gstatic.com/licensed-image?q=tbn:ANd9GcRD_yfveW8xS1hzoSxjebmHP0mg4GFYEgivSy81nrn_2zyqWWAwL5jx9L6aOOMVmFoGRMtTE65zR6w-uvE0HP8xkno3P1tpfWAm1M89g2M,https://encrypted-tbn3.gstatic.com/licensed-image?q=tbn:ANd9GcSduPiYnMg8KO4WSJZ0iD59PcrJzOERcXCkPC2p9UAQiQIRYSvVHGIcEsyk_HnTxpJ-BmAwt3TN9OmDC92ipZvEVz66kszFasRM1qoI1sI
Ganish,"Ganish is a village in the Hunza District within the Gilgit Baltistan region of Pakistan. It is the oldest and first settlement on the ancient Silk Road in the Hunza Valley, and is the site of various ancient watchtowers, traditional mosques, religious centers, and a reservoir. It is located 90 km away from Gilgit",Village,Hunza,Hunza,Not Available,4.469879518072289,https://lh5.googleusercontent.com/p/AF1QipO9guo0gWWa191f9uhOvQ52pmHY04k3KvjmHdzi=w540-h312-n-k-no,https://lh5.googleusercontent.com/p/AF1QipNUNmbWoGIZHEwioiuAqpaREvD3Ow27KCFaE75M=w540-h312-n-k-no,https://lh5.googleusercontent.com/p/AF1QipNQXZ6RSun0i6O_42-jTdDJ7-wQ6Gg-3tGmsNYT=w540-h312-n-k-no
Batura Glacier,"Batura Glacier, 57 km long, is one of the largest and longest glaciers outside of the polar regions. It lies in the upper Hunza region of Hunza District, in Gilgit-Baltistan, Pakistan. It is just north of the massifs of Batura, at 7,795 metres, and Passu, at 7,500 metres. The glacier flows west to east.",Glacier,Hunza,Hunza,Not Available,4.469879518072289,https://encrypted-tbn3.gstatic.com/licensed-image?q=tbn:ANd9GcR6fogZMQhWEGnLGRgUFghCVfUr9meXyoyje1w-FhIWoWgcnu360SnJuq_4PJf3JAQdIugJayAYAX5MfLG73utrwsTqKh_IMFkc972-ag,https://encrypted-tbn3.gstatic.com/licensed-image?q=tbn:ANd9GcQubOBP5tHNETuPvVXJMEo2tlFI3ns4Aw0ycJTBAlw99vjGreLqaCGXg2giQSLt3xFIjrjQkMMTTpRyq4Gh1D8_HFebkhcd2Y7vnjRZcA,https://encrypted-tbn3.gstatic.com/licensed-image?q=tbn:ANd9GcT8GCVqXi3A-cM_Q-ggnN9IMyd24mHetxL7crW6WBg9SQorGLzDCmKlPcKw0NBCGxkCgMZFq4_FE45OyOsuLEEhx-och44NRa8_TBQBYQ
Sacred Rocks of Hunza,The Sacred Rocks of Hunza or Haldeikish constitute one of the earliest sites of Petroglyphs along the ancient Silk Route. It is a cultural heritage site in Gilgit-Baltistan region of northern Pakistan. The carvings on the rocks dates back to the 1st Millennium AD,Historical landmark," 8M7P+4JM, N-35, Hunza, Ganish, Gilgit-Baltistan 15700",Hunza,Not Available,4.3,https://lh3.googleusercontent.com/p/AF1QipMupe5-C750RAr95Tq5CADdsTrvqdcUQFEOnaIS=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipOxkzgG6LWa5gp0QYegTGQ-yl-2e2MmX1r5nLEp=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipPkCIG6CdcwRdYrQ-ESQGJL4KnqmLUbkLeQi2na=s680-w680-h510
Kalam Darchi Fort,Not Available,Fortress,"RP96+MGM, Sost, Misgar, Gilgit-Baltistan",Hunza,Not Available,4.4,https://lh3.googleusercontent.com/p/AF1QipNHPT_k9FTQ6VI-6IEZYtvtMFbWFQl0gyNc3VlG=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipPtfHMQo4bnOvQzIZ4b06WSfy2bwmqrQvScIT_N=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipOaD1rwq4n4v3Wt-K-DSoJRJwYpAli6n9JeUo9S=s680-w680-h510
Hunza River,"Hunza River is the principal river within the Hunza region in Gilgit–Baltistan, Pakistan. It is formed by the confluence of the Chapursan and Khunjerab nalas which are fed by glaciers. It is also joined by the Gilgit River and the Naltar River, before it flows into the Indus River",River,Gilgit,Hunza,Not Available,4.469879518072289,https://encrypted-tbn3.gstatic.com/licensed-image?q=tbn:ANd9GcQkc-RdCSpnsgexYoWEPDrkz-1fqhcwY1GO3fDGmLbZEXJpJGEvJ2IdS6yYbKguNd0AaQ_pmuQLUt5OLeYJF6VcLTutPlKjOCZ232YqSw,https://encrypted-tbn3.gstatic.com/licensed-image?q=tbn:ANd9GcSj7eaZvwlPZEWXk0HIm-8dAvreR2CGsJp92FcxYYXxM-Wrct30lh4wYm2ZWpQXRDynVah-3-Bi0Xb_LnBmJ8sE0UqpIud22_jDE5seiw,https://encrypted-tbn2.gstatic.com/licensed-image?q=tbn:ANd9GcQ_PuDsyHG_QsVfaSSzFxIeZA_YKuUsMNFljV4VIXZVRa013OzeCWo-hl_hICBgzHqDPzNm4oev_CA66qabNV1EDm3mDDvdOo8s07qANw
Patundas Meadows,Not Available,Tourist Attraction,"Village, Ghulkin Gojal, Hunza, Gilgit, Pakistan Hunza, 15100",Hunza,Not Available,4.8,https://lh5.googleusercontent.com/p/AF1QipOqRZXtWdxItIbZCm41Ovqgvk54-Pk_fj5ucLFj=w540-h312-n-k-no,https://lh5.googleusercontent.com/p/AF1QipOfV02izk6rhrBfSjqa7ZcxVMq41EyNo8mUZ0ii=w540-h312-n-k-no,https://lh5.googleusercontent.com/p/AF1QipPxyEbQ2zd2SMSIZ5RtTVGWdg1pFYTaPHoJSuba=w540-h312-n-k-no
Lady Finger Peak,"The Bublimotin, Bubli Motin, Bublimating or Ladyfinger Peak, is a distinctive rock spire in the Batura Muztagh, the westernmost subrange of the Karakoram range in Pakistan. It lies on the southwest ridge of the Ultar Sar massif, the most southeasterly of the major groups of the Batura Muztagh.",Mountain Peak,Not Available,Hunza,Not Available,4.469879518072289,https://encrypted-tbn0.gstatic.com/licensed-image?q=tbn:ANd9GcSTONUsDgG1r5W7L8z4T19Vh2geKROgBy4x8eGjyNTZTkhOnL-ecdvWCZ7NCnBp-jZ-sNJskgp3OGk-dkQYiZynOr472xuy0ShteVXVFg,https://encrypted-tbn1.gstatic.com/licensed-image?q=tbn:ANd9GcTQZxa0QMyjCEz_09xo0LkUIL4VtPcD8r1f5puyYufD4CYCBWMckjN3VE6CYjOdtZqGW4N0dWQj6iVSQggAaomZlFB2-ktXG8hqP7NJ_g,https://encrypted-tbn3.gstatic.com/licensed-image?q=tbn:ANd9GcRUbBB0MDx9g_C4jwRGpjEizyQaVYsmorCOgWPzEf3HOX2tyGBNyvHVW8GwKNlrrxnGO0O6Ehq2-cueyWGxSqgZjeLqzj0uVmtYPnj9Pw
Kharphocho Fort,"Partly rebuilt 17th-century fort & mosque above a valley, famed for multiple past battles & sieges.",Fortress,"Kharpohco Fort, Chumik Rd, Skardu, Gilgit-Baltistaan",Skardu,Closed. Opens 11am,4.4,https://lh3.googleusercontent.com/p/AF1QipMvaDhrXlkZrItV2GB4QA4qHvpBSLpd_hunhKN6=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOeHVPBJx7Th37YulKag2kBBfMlCyrAbEMOBw3L=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNMG1E8CqyZJ0EdokXcGbM9OFYYCJMNgvwyWdda=s294-w294-h220-k-no
Upper Kachura Lake,Remote & famously beautiful lake surrounded by a rich Himalayan ecosystem.,Lake,Skardu,Skardu,Not Available,4.7,https://lh3.googleusercontent.com/p/AF1QipPgkFghtYOpYB3-pjmaQ1PaVwD6BnblTQ-_Ck-3=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPbnkOYCFNcKw0kZOnpzqHSNjMoYXNy2wLIBn5_=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipP0VpWsta_v25Il6VRuDyqbk_PfPDANuNp6iqmD=s294-w294-h220-k-no
Manthal Buddha Rock,"Religious rock art dating back to the 9th century, depicting Buddha in meditation & other figures.",Historical landmark,"7J9M+CF3, Satpara Rd, Manthal Skardu, Gilgit-Baltistan",Skardu,Closed. Opens 9am,4.3,https://lh3.googleusercontent.com/p/AF1QipMWrI8nutcFKBENtAgCkIJi604QTyAimbBorBCm=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipM8LtahsgTkdCClY7LHcX-ufj0wda6gg3hxrRf4=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNq5BTZNXxt2xymV9kqrYyu2PH03UjkKvCPLFc=s294-w294-h220-k-no
Katpana Desert,High-altitude desert known for its sand dunes & overlooked by the snow-capped Karakoram mountains.,Tourist Attraction,"K2 Resort, Katpana, Skardu, 16100",Skardu,Open now,4.6,https://lh3.googleusercontent.com/p/AF1QipO3gazfvJqxeQ4j5KQiYXQoZeC-raoaHtWJBIFW=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOBHegcIXhzPcdGVLk0kOi39bimMLoxjCiR3L4T=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipP1Ae95NkQgguPPCFEHxT6s_CWZMVcVnoKo9IOd=s294-w294-h220-k-no
Deosai National Park,"Huge national park on a high-altitude plateau with views of seasonal blooms, wildlife & mountains.",National Park,"XFCC+6P4 Deosai Park Road Astore, 50991",Skardu,Open 24 Hours,4.7,https://lh3.googleusercontent.com/p/AF1QipMJDZ4QfrQvpwX9zp8Zl_SDwreZ6prpyeYptiLZ=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMd9S0oKl06Veh7SGZ4TC4RbO4s9QlWkOOB9s25=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMjMp1ePo2fadIQAixiGe45Vy7RVB4ban2fCT0x=s294-w294-h220-k-no
Satpara Lake,"Natural lake at 2,635m elevation with clear, blue water, mountainous shores, boating & fishing.",Lake,Skardu,Skardu,Not Available,4.6,https://lh3.googleusercontent.com/p/AF1QipPr0pHjXEE03FzLr5ngkFt7jfzlr-9iU2xp0VI9=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipM3kQh8ZC7AeuFTQTLqaWFwkswueMZSV8DrP3g=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPRZ4XIRhaEosa_Yn8ZPgSWtQpJO7Au8uBYbAy5=s294-w294-h220-k-no
Manthokha Waterfall Resort,Not Available,Tourist Attraction,Manthokha Waterfall Road PO Manthokha Kharmang,Skardu,Open 24 Hours,4.6,https://lh3.googleusercontent.com/p/AF1QipOnr4XO703hvfriHlPZhJyER7a4Tn97uZEdj6rm=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNdFMSwCp0RUFKfQ206BiwS8eJInZ8SPNgfbJ8W=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOXxHcnIs7Fpjm2GAeeWlP78QXkhRRIyRjEMRmU=s294-w294-h220-k-no
Shangrila Resort Skardu,Not Available,Resort Hotel,"Kachura, Skardu",Skardu,Not Available,4.4,https://lh3.googleusercontent.com/p/AF1QipMrPPclKADrOFPxTR3YXYi5Bru7YBsQu7rFSWYn=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNDYtWO3i9Covm6hnxonZoCJpzbaxJW_LWNTFgE=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMkA49HPpXJaUYWNtQp4woF-QKGUpgSW_DOTpSN=s294-w294-h220-k-no
Sarfaranga Cold Desrt Shigar,Not Available,Tourist Attraction,"Sarfaranga, Skardu, 16100",Skardu,Open 24 Hours,4.6,https://lh3.googleusercontent.com/p/AF1QipN1unfI3BTK9yHczCIbCAgMykg_NVMP7ByN8FNr=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOFncJowoRWe1LPfE_ysgpPrPQPrJ99XSpNBz3Y=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipODAQT7Lbw1UcfvdRsvncEb3_j_AmPuOvnWOs0=s294-w294-h220-k-no
Soq Valley,Not Available,Tourist Attraction,CC5W+RHX Sok,Skardu,Open 24 Hours,4.7,https://lh3.googleusercontent.com/p/AF1QipNMm0_ovgVR23lbxA2X3I2lGqTL33Z_4avESmwe=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPGhZlvMWWRpHpbMpzKwb7109X9FpBf7zOjaONa=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPozKnw81qKqFpqx-oHxQt561c3HI6PZyFibKMI=s294-w294-h220-k-no
Italian K2 Museum Skardu,Not Available,Museum,"Hameed Garh Rd, near PTDC Hameed Garh Kargrong, Skardu, 16100",Skardu,Closed. Opens 9am,4.469879518072289,https://lh3.googleusercontent.com/p/AF1QipOxNrYqUaHV7239VSwgwZl1DuL9XzvNZOEg8ra-=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPOH7yeweQL1LsGHSMfs-PJvvmiyghb_Cl82aHA=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipO8AQKyPD9W8k35btLhAiZQzfrC5A-WkqW44nJk=s294-w294-h220-k-no
Serena Shigar Fort ,Not Available,Hotel,"Serena Shigar Hotel, Shigar, Baltistan, Pakistan. Shigar, Gilgit-Baltistan 16200",Skardu,Not Available,4.3,https://lh3.googleusercontent.com/proxy/i_0HlURc35dGInIb0xz9yIzQ911WMgpANhwzKFHMP5-mDolqE1vizOFuKLkAfmQVD2kTAxr4DPHyDuQGM2Fs-Eyc1qrg-Ixc879YVwwX6eM1KHIk80w3aYvTW_gFSja_PZtSLxQb_79k7kcmPECfQOBOLUkarQ=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPmj8F97LCazP8s3QzI8xdvrGFIREJYOXC2srg=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOToGWpnMiBaf-M7wL5MhAOcYfnIWcFk401JAAM=s220-w165-h220-k-no
Lower Kachura Lake,Round lake in the mountains surrounded by a village with a resort & restaurant in a plane fuselage.,Lake,Skardu,Skardu,Not Available,4.7,https://lh3.googleusercontent.com/p/AF1QipPYfCxeOs0nT7Xp6t5lHq0WNhpr0iIw9Vd8YPWU=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPzl6xri-eqeJVaKpWg78RT52X9mc-bvwliTu5O=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNPCp491DeFflfqBbNeK-XHNH5UY5QJvygG2Ls6=s294-w294-h220-k-no
Shausar Lake,"Located within Deosai National Park, this high altitude lake is famous for its remoteness & beauty.",Lake,Not Available,Skardu,Not Available,4.8,https://lh3.googleusercontent.com/p/AF1QipNPcRaE8-CD9sAV_DAferpBqDHsyFaSI9IdcBCD=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNQTfOm9R0iMOjkJAmqgA9KXdweK7C-KKQIBfOn=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMXfT9k3EMOtG9vnHLekjcYdv6enBPMAimpYJGJ=s294-w294-h220-k-no
Serena Khalpu Palace,Not Available,Hotel,"Khaplu Palace, Serena, Chaqchan Rd, Sargaib, Khaplu, 16800",Skardu,Not Available,4.5,https://lh3.googleusercontent.com/p/AF1QipN95Mc5zksmbsLeRn2ILZRUodsrlbIbXjqNxu-P=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMXQbasoAFDXRy3YdxfZgQyxJxykQqrX3Yw7Hbw=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipO7MpOQKVzDv7mhniXBqVk35B4E-ZPRpvKG2aiK=s220-w165-h220-k-no
Marsur Rock Hussainabad Skardu,Not Available,Tourist Attraction,"near Skardu City, Hussainabad, Skardu, Gilgit-Baltistan 16250",Skardu,Not Available,4.6,https://lh3.googleusercontent.com/p/AF1QipOtkCGpcQDmBKID6RqZRK3BMgt5iTWHcWWzMyO5=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipO_W1khaWpWj_DIPa0gO7jCDimOdl32swEL9SwG=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPunPIHjOyDhPPobF3SddRJZQnWt-1cAgYT8Yxj=s294-w294-h220-k-no
Burji La,Not Available,Mountain Pass,Not Available,Skardu,Not Available,4.6,https://lh3.googleusercontent.com/p/AF1QipNINFt9bxQaaKq8jEtcJJbkSBiNsp9zyAe_BaHQ=s220-w165-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMoQQudKNGsdEMghgRSY9euL8koKc6RCDIh7YIB=s220-w165-h220-k-no,Not Available
Chaqchan Mosque,Not Available,Mosque,"584J+C6V, Chaqchan Rd, Khaplu, Gilgit-Baltistan",Skardu,Not Available,4.6,https://lh3.googleusercontent.com/p/AF1QipOuNfXJmdd_WjzOos9LYZLR28S-WxWD7ef5VV8L=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNmcM5-cw5QhUjE0eHZraI9fffzcQoEqD5KjKXK=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOEFlbN5odU6Eu8AjRxk9B5CHwT6tP3RZHbVz29=s294-w294-h220-k-no
Chunda Valley (View Point),Not Available,Tourist Attraction,"8FPW+W5, Chonda, Skarduq",Skardu,Open 24 Hours,4.7,https://lh3.googleusercontent.com/p/AF1QipOYJ1X2Yks2QHPIyCzObfQVQwxcMyCcjdx3b9X0=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPAWf3oELyQg3FV6uvMKwEGh6aUHKCM0edWqW_b=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipORQmv9xerfcXI5NLqulk22o9Qf7KfsnLsZ4Ki9=s294-w294-h220-k-no
Basho Valley (Sultanabad Medow),Not Available,Tourist Attraction,"JSR, Skardu, 16100",Skardu,Open 24 Hours,4.8,https://lh3.googleusercontent.com/p/AF1QipORpgFjofx0GF_syA6K7DKDZXxJgpfN2swdH7Zm=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPF3-P1f-qPToYlZsgsuwirAXwriBmyuyTgGnhl=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNjRdGHhf8pVWBbTgcxOIPKol4DTteIzGoGAbNx=s294-w294-h220-k-no
K2 Base Camp,Not Available,Tourist Attraction,"Hussaini Chowk, Star Market, Hassan General Store, Skardu, 16100",Skardu,Closed. Opens 12am,4.6,https://lh3.googleusercontent.com/p/AF1QipMd2sO9sRo053u7BECidNaZhdtQ5XRtiIYOFQ0r=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOIgJ1HM2ln7_5e2JG5lwNl5vjDJgWwRQ52nDMv=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipM3dvuyLLUvknZE7e3bDQ2u1LTfmRIkyqYDXgv6=s294-w294-h220-k-no
Blind Lake Shigar,Not Available,Tourist Attraction,"Shigar, Skardu, 16100",Skardu,Open 24 Hours,4.4,https://lh3.googleusercontent.com/p/AF1QipOorjsptxwUMZqd_32QNvTYL2H4fAxj6CxBuAS2=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMtExga36B02B7PlGgsJ39QtBZGtE3BLexxejOO=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOZiwIxfy8EVFbyYC3Mt-97sofhNWeK-XXwXM43=s294-w294-h220-k-no
Katpanah Lake,Not Available,Lake,Skardu,Skardu,Not Available,4.4,https://lh3.googleusercontent.com/p/AF1QipM6nIMHHnj13IuPwnUyEpAa0rNhqnVfCOIFyfW8=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPcDdFhI63ZHmLyLZA7rGa0lDTYtNNySkVS1_DF=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPgaNCc6PqT09GW0w9pQzpvF3gjBtclMYM-5fCa=s294-w294-h220-k-no
Khamosh Waterfall,Not Available,Tourist Attraction,"R5WV+94H, Tehsil and district kharmang, village Shirting, baltistan division of galgit, Gilgit-Baltistan",Skardu,Open now,4.8,https://lh3.googleusercontent.com/p/AF1QipOXtX3cfne8LZH5pWYdFfJvP8AOgBtp6vjlZSa2=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMtNa3T7mpkBSZc_lKHZOs8VWvrzIzUXqndtRnU=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPgn3wtydJy_SsmDHlixxOq8jEQD5q6wAXOmjF-=s294-w294-h220-k-no
Baltistan Resort,Not Available,Hotel,"Sharah e, near Abdullah Hospital, Quaid e Azam Quaidabad, Skardu, 16100",Skardu,Not Available,4.5,https://lh3.googleusercontent.com/p/AF1QipOEF_W0Ps2KF8FFiQxi57D_o26YQ3SLnU5VfJmq=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNgCLPUUQjfDi2hYTcsXxOKLdTehnAD2bX5_4K1=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipO6uQlGezZILtjpw2vmc_i2Ww-CDajjhcWOMWqr=s294-w294-h220-k-no
K2 ,"Rising 8,611m., this rugged peak in the Karakoram range is the 2nd-highest peak in the world.",Mountain peak,Not Available,Skardu,Not Available,4.7,https://lh3.googleusercontent.com/p/AF1QipPd7_76ntdjL_nc57Qt9LouZaa8Tv2oVa-B1UIK=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMBjaBRySQlY1-ZkZK28P68AL_ukD9inzpe6vX-=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipO-c57WqFrQ5AxqT8VivDLwfS_EQXQhGqbCO6uA=s294-w294-h220-k-no
Bumburet,"Valley traditionally inhabited by the Kalash people, with a cultural museum, guesthouses & treks.",Ravine,"Kalash, Chitral, Chitral, Khyber Pakhtunkhwa",Chitral,Not Available,4.6,https://lh3.googleusercontent.com/p/AF1QipNOfnK_ThLP8Pb0F_fwsRuWBC-AwvLy_bSxb10q=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNnMHCVuy4oEMEVscv9OpJ-7s6lcezeg5TkFUZ0=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPy7dlioMxpDDLIn5s7PqJIKdORMCpWuPGMmciU=s294-w294-h220-k-no
Chitral Fort,Not Available,Fortress,"VQ4R+489, Fort Rd, Chitral, Chitral, Khyber Pakhtunkhwa",Chitral,Closed. Opens 3pm,4.3,https://lh3.googleusercontent.com/p/AF1QipOsmNnXy7RkqTEB7_2YOe9afKFm-xWWwwdLT-1b=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipM5P8Dqv9ZpbZlbTpJRTm1coy-HIj9LIdjYsHbx=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPDb4duhJX7PXNtAXigt55WQuJNYe2vdMfFSF-m=s294-w294-h220-k-no
Rambur ,Not Available,Ravine,"Kalash, Chitral, Chitral, Khyber Pakhtunkhwa",Chitral,Not Available,4.4,https://lh3.googleusercontent.com/p/AF1QipNifqeP00gDgiAuu0GD_4fpf4tbnvVW-jXoFTB7=s220-w165-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNaheuHjLfKeZRfmnZ_D8USLW99A3cFbYL44hRH=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipO7t7GLvThr35sDjj7CawQgHyqgXHld7IqBy11G=s220-w165-h220-k-no
Shahi Masjid Chitral,Not Available,Mosque,"Jamia Masjid, Road, Chitral, Chitral, Khyber Pakhtunkhwa",Chitral,Open 24 Hours,4.7,https://lh3.googleusercontent.com/p/AF1QipNhq2rC9H39aIQkvmUfsgvrAbBmz_htCrm7P45U=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOx_BEau-BrGFNvzUlOpG0r1vPN81iYR69ISyB7=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMI9SZHaR3-PJo1q_S9e39K28AdwTLPlqkJrXZ3=s294-w294-h220-k-no
Chitral Gol National Park,Not Available,National Park,"VMVR+WJH, Chitral, Chitral, Khyber Pakhtunkhwa",Chitral,Open 24 Hours,4.5,https://lh3.googleusercontent.com/p/AF1QipOcJaE7kxqsYY6q7ELx8DVNZTnbIME7SD546Hlc=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNgzf2j3gsoq0rV9WJDvJumu5SYzWBrim0kqcZJ=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMdETnqW-8X3NrxWskZsjDY61Sf3nigOfegtELh=s294-w294-h220-k-no
Chitral Museum,Not Available,Museum,"RQXP+49Q, Chitral, Chitral, Khyber Pakhtunkhwa",Chitral,Closed. Opens 8:30am ,4.3,https://lh3.googleusercontent.com/p/AF1QipMDb2s9L3WTeAAZkyWB-OdWB-acksARDJRxSNUP=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMPCpo9hvGiTYGPsmafWS63XVsHj-0lFhgLtqAx=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipM1PFpmY3L68K9HTPOrwMSfOVBdjq_U4OBdMMJ5=s294-w294-h220-k-no
Tirich Mir,"25,289-ft. high mountain, with guided tours up part of the peak available for experienced trekkers.",Mountain Peak,"Chitral, Khyber Pakhtunkhwa",Chitral,Not Available,4.7,https://lh3.googleusercontent.com/p/AF1QipPqP0BhxkD35oOIp6L0T1fL1nZ_c-vbnVLwv357=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipO8T3pyHyCDrRlpGu7IPhbVM5cfxiDp68zpfz4y=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPZtJxGvbHI7ogTUTsYtuQc-GxQn3dCpfiBJ42I=s294-w294-h220-k-no
Shandur Pass,"Dubbed ""The Roof of the World,"" this major mountain pass is the site of an annual polo festival.",Mountain Pass,"Chitral, Khyber Pakhtunkhwa",Chitral,Not Available,4.6,https://lh3.googleusercontent.com/p/AF1QipPnVCUnRgQldTnFo-D-f3PFQdx2hNroOxi_wOoj=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPiT48hCytAyPRUPn8IyW7RF-mo8N1-Zhjwjjud=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPuRs7G0aSAMMVFuCNItdLWITtK_jTKTIMi5M0A=s294-w294-h220-k-no
Garam Chashma,Not Available,Colloquial area,"Chitral, Khyber Pakhtunkhwa",Chitral,Not Available,4.469879518072289,https://lh3.googleusercontent.com/p/AF1QipM_RRS_1KhRRBqZ5L-TWOCr_Yaoeb5elC0gWghf=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMWsdjwb7V4uDgkQ_d2X5ymOk5QAElpl63UEpxz=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOsMs8qWo5Vc4Y_JnRSwP-xLFe7a0jqmWqLkyQY=s220-w165-h220-k-no
